month_date,threshold_actual,name,value,value_12m,threshold_type,real_dollars_date,threshold_nominal
2017-01-01,15.344845647907494,count,53.89908060886972,54.30150719031447,real,February 2023,19
2017-02-01,15.36928472922081,count,52.206869943299516,54.44296836737422,real,February 2023,19
2017-03-01,15.362104174401951,count,53.23948574285026,54.52677011858327,real,February 2023,19
2017-04-01,15.381063358616666,count,52.66854486493754,54.28584074338217,real,February 2023,19
2017-05-01,15.369158754574867,count,52.44436209177698,53.972450996328455,real,February 2023,19
2017-06-01,15.37917373892749,count,52.58624144716788,53.686704520614676,real,February 2023,19
2017-07-01,15.38421272476529,count,52.152883386991206,53.43552650413445,real,February 2023,19
2017-08-01,15.443420808359411,count,53.6919704928026,53.2695625376835,real,February 2023,19
2017-09-01,15.522280936720946,count,52.89432717076921,53.168683104280205,real,February 2023,19
2017-10-01,15.534311515408687,count,52.404076800757686,53.057846147524415,real,February 2023,19
2017-11-01,15.575757173924572,count,53.40969615232673,52.973804596695956,real,February 2023,19
2017-12-01,15.608573569193231,count,53.11895120859305,52.89304082592853,real,February 2023,19
2018-01-01,15.674962207606216,count,51.57830879813514,52.699643175033984,real,February 2023,19
2018-02-01,15.717163713997769,count,51.744120195976855,52.66108069609043,real,February 2023,19
2018-03-01,15.720187105500449,count,51.78636536836978,52.539987331550385,real,February 2023,19
2018-04-01,15.761128865432557,count,51.81533904778012,52.46888684678727,real,February 2023,19
2018-05-01,15.796716702912,count,52.281922486584506,52.455350213021234,real,February 2023,19
2018-06-01,15.81095183790378,count,52.90219157213379,52.481679390101725,real,February 2023,19
2018-07-01,15.823297353206385,count,49.59306494592265,52.26836118667934,real,February 2023,19
2018-08-01,15.851578661221025,count,51.70238051116105,52.102562021542546,real,February 2023,19
2018-09-01,15.884269081843735,count,51.10170619936305,51.95317694059204,real,February 2023,19
2018-10-01,15.921431602397494,count,50.58780265138246,51.80182076147743,real,February 2023,19
2018-11-01,15.910219858908395,count,50.87039078526156,51.59021198088867,real,February 2023,19
2018-12-01,15.921116665782634,count,48.56874445294941,51.21102808458503,real,February 2023,19
2019-01-01,15.91803028695698,count,49.35715676569032,51.025932081881294,real,February 2023,19
2019-02-01,15.956074630032356,count,47.725713450549115,50.691064853095654,real,February 2023,19
2019-03-01,16.011503474248126,count,51.06825094029257,50.631221984089215,real,February 2023,19
2019-04-01,16.07505768312735,count,50.008060269598204,50.48061541924072,real,February 2023,19
2019-05-01,16.080033681642178,count,49.3657269571066,50.23759912511757,real,February 2023,19
2019-06-01,16.07178234233278,count,50.491699302327504,50.03672476930038,real,February 2023,19
2019-07-01,16.104913674216306,count,48.92016974883851,49.98065016954337,real,February 2023,19
2019-08-01,16.128470933008007,count,49.499802984338096,49.79710204230812,real,February 2023,19
2019-09-01,16.156941202991568,count,49.793602735442256,49.688093420314715,real,February 2023,19
2019-10-01,16.203110910730388,count,50.12076610716537,49.64917370829663,real,February 2023,19
2019-11-01,16.238320824271998,count,46.875134986457965,49.316235725062995,real,February 2023,19
2019-12-01,16.289529517848617,count,48.31219840937525,49.29485688809848,real,February 2023,19
2020-01-01,16.316047180820025,count,47.94542181444851,49.17721230882833,real,February 2023,19
2020-02-01,16.329337505967217,count,46.47870456494321,49.0732949016945,real,February 2023,19
2020-03-01,16.258539754946163,count,46.796303211227965,48.71729925760579,real,February 2023,19
2020-04-01,16.130549514666097,count,38.27869932802302,47.73985251247452,real,February 2023,19
2020-05-01,16.116440354320268,count,41.62118131997132,47.09447370937991,real,February 2023,19
2020-06-01,16.186860181403485,count,41.669670328980736,46.35930462826769,real,February 2023,19
2020-07-01,16.268239802683922,count,41.70915551963222,45.75838677583383,real,February 2023,19
2020-08-01,16.339604439611733,count,40.512147792060304,45.00941550981068,real,February 2023,19
2020-09-01,16.378530605208717,count,43.35781693285195,44.473100026261484,real,February 2023,19
2020-10-01,16.394718347212645,count,45.41487590335055,44.080942509276916,real,February 2023,19
2020-11-01,16.427912666419136,count,44.39241621530489,43.87404927834749,real,February 2023,19
2020-12-01,16.5048831750915,count,44.57099380541089,43.56228222801713,real,February 2023,19
2021-01-01,16.543620378719563,count,45.76609724993808,43.38067184764126,real,February 2023,19
2021-02-01,16.605851853816365,count,42.724166047889,43.067793637886744,real,February 2023,19
2021-03-01,16.68622367792924,count,43.25888620905947,42.773008887706034,real,February 2023,19
2021-04-01,16.796829417068903,count,43.436910004791116,43.20285977743671,real,February 2023,19
2021-05-01,16.908568928022067,count,44.25830312159112,43.422619927571695,real,February 2023,19
2021-06-01,17.041787116108843,count,46.84561206276923,43.8539484053874,real,February 2023,19
2021-07-01,17.11768684029067,count,45.91055995056741,44.20406544129867,real,February 2023,19
2021-08-01,17.18735081949822,count,44.440916754337664,44.53146285482178,real,February 2023,19
2021-09-01,17.260290139500345,count,42.87464612685057,44.491198620988335,real,February 2023,19
2021-10-01,17.417380522993685,count,44.09515849654991,44.38122217042161,real,February 2023,19
2021-11-01,17.555259772980428,count,44.109364486982905,44.35763452639478,real,February 2023,19
2021-12-01,17.692320187768523,count,44.59072633469835,44.3592789038354,real,February 2023,19
2022-01-01,17.80015448469739,count,45.159721280031185,44.308747573009825,real,February 2023,19
2022-02-01,17.926821991195034,count,41.977729595698015,44.246544535327246,real,February 2023,19
2022-03-01,18.107091709542246,count,47.35839520411777,44.588170284915435,real,February 2023,19
2022-04-01,18.17883427040789,count,44.41552030163733,44.669721142985956,real,February 2023,19
2022-05-01,18.346191587545746,count,45.959880518155764,44.81151925936634,real,February 2023,19
2022-06-01,18.5641277250305,count,48.29744442901039,44.932505289886436,real,February 2023,19
2022-07-01,18.55782899273325,count,46.18012147122805,44.95496874994149,real,February 2023,19
2022-08-01,18.6014162202302,count,43.98448856613783,44.91693306759151,real,February 2023,19
2022-09-01,18.678197766933643,count,42.973033808030685,44.92513204102318,real,February 2023,19
2022-10-01,18.769403410597782,count,44.96059125386518,44.99725143746612,real,February 2023,19
2022-11-01,18.807888664933962,count,44.78434020726981,45.0534994141567,real,February 2023,19
2022-12-01,18.83257969553917,count,43.830513222100556,44.990148321440216,real,February 2023,19
2023-01-01,18.929958096854612,count,44.25426814496597,44.91469389351811,real,February 2023,19
2023-02-01,19,count,42.64980482367411,44.97070016251612,real,February 2023,19
2010-01-01,13.69898689863682,share,0.37051050464886753,0.3763681730913525,real,February 2023,19
2010-02-01,13.68594852278152,share,0.3780069657336353,0.3771332249239848,real,February 2023,19
2010-03-01,13.690483610035539,share,0.3733867055698492,0.3769947409234953,real,February 2023,19
2010-04-01,13.69363297618416,share,0.3749654265902996,0.3768893334310932,real,February 2023,19
2010-05-01,13.686515408688273,share,0.3855411024756415,0.37788711241587675,real,February 2023,19
2010-06-01,13.680783562297776,share,0.38867913990062264,0.378400314135948,real,February 2023,19
2010-07-01,13.7063564154246,share,0.39150133216468846,0.3786111643320984,real,February 2023,19
2010-08-01,13.726386384129846,share,0.38196463037664047,0.3788050259407473,real,February 2023,19
2010-09-01,13.748557921816158,share,0.3729049320199912,0.3783467844514859,real,February 2023,19
2010-10-01,13.796428287275234,share,0.3798893191027919,0.37869381574967675,real,February 2023,19
2010-11-01,13.831386251524956,share,0.36794586978728694,0.37901104929602963,real,February 2023,19
2010-12-01,13.886941070386674,share,0.39166437240653884,0.37974669173140446,real,February 2023,19
2011-01-01,13.93197700631199,share,0.38055570316593335,0.3805837916078266,real,February 2023,19
2011-02-01,13.976760992945419,share,0.37552110140678874,0.38037663624725604,real,February 2023,19
2011-03-01,14.049070439717815,share,0.39739483387580127,0.3823773136060854,real,February 2023,19
2011-04-01,14.115018166869993,share,0.39391119897626486,0.3839561279715825,real,February 2023,19
2011-05-01,14.159928128149366,share,0.39093514836643056,0.38440563179581494,real,February 2023,19
2011-06-01,14.159928128149366,share,0.40050186278691136,0.38539085870300566,real,February 2023,19
2011-07-01,14.197027661380151,share,0.4028451919403426,0.38633618035097683,real,February 2023,19
2011-08-01,14.241811648013577,share,0.40417939692863264,0.38818741089697617,real,February 2023,19
2011-09-01,14.27273842359306,share,0.38908629509731935,0.3895358578200869,real,February 2023,19
2011-10-01,14.282375484007849,share,0.39752907499829976,0.39100583747804585,real,February 2023,19
2011-11-01,14.308767172333315,share,0.3953001901879576,0.3932853641781017,real,February 2023,19
2011-12-01,14.312168487773828,share,0.3898108393602776,0.3931309030909133,real,February 2023,19
2012-01-01,14.351157640693788,share,0.39224331753753816,0.3941048709552137,real,February 2023,19
2012-02-01,14.381832466981383,share,0.3885205828084083,0.3951881610720153,real,February 2023,19
2012-03-01,14.411940407362222,share,0.3929621269104205,0.39481876882490025,real,February 2023,19
2012-04-01,14.435875590091761,share,0.3920649423366469,0.3946649141049321,real,February 2023,19
2012-05-01,14.406019599002809,share,0.3967313707367387,0.3951479326357911,real,February 2023,19
2012-06-01,14.394114994961013,share,0.39158583395801844,0.39440493023338336,real,February 2023,19
2012-07-01,14.398272158277196,share,0.40485039029125885,0.39457203009595976,real,February 2023,19
2012-08-01,14.481919323184638,share,0.40085431849381836,0.3942949402263919,real,February 2023,19
2012-09-01,14.551016416485439,share,0.40021594476484945,0.3952224110320194,real,February 2023,19
2012-10-01,14.590257518697289,share,0.3998215892693946,0.39541345388794397,real,February 2023,19
2012-11-01,14.565755450060996,share,0.40752545658371836,0.39643222608759066,real,February 2023,19
2012-12-01,14.56399180501777,share,0.3998096784110282,0.3972654626751532,real,February 2023,19
2013-01-01,14.592839998939159,share,0.40316669260719973,0.39817574393095834,real,February 2023,19
2013-02-01,14.672078051238529,share,0.3986891107351083,0.39902312125818334,real,February 2023,19
2013-03-01,14.63082135469156,share,0.3919307299276198,0.39893717150961666,real,February 2023,19
2013-04-01,14.600272503049911,share,0.3927626181770682,0.3989953111629851,real,February 2023,19
2013-05-01,14.606319286055268,share,0.3977019699002104,0.39907619442660774,real,February 2023,19
2013-06-01,14.641088288336073,share,0.39960790750599895,0.3997447005556061,real,February 2023,19
2013-07-01,14.669747520288547,share,0.4099897764423593,0.40017298273486446,real,February 2023,19
2013-08-01,14.70476847186124,share,0.3951748982389465,0.3996996977136251,real,February 2023,19
2013-09-01,14.71031135628282,share,0.3881356076470542,0.3986930029538089,real,February 2023,19
2013-10-01,14.718184771654379,share,0.4041758418819817,0.39905585733819116,real,February 2023,19
2013-11-01,14.745332307855511,share,0.38965779674904094,0.39756688568530135,real,February 2023,19
2013-12-01,14.784321460775473,share,0.3967093939777708,0.3973085286491966,real,February 2023,19
2014-01-01,14.820161247546807,share,0.3935126399624597,0.3965040242621349,real,February 2023,19
2014-02-01,14.836474964196679,share,0.38466686992049476,0.39533550419425045,real,February 2023,19
2014-03-01,14.866771866546438,share,0.3882709039536893,0.3950305186964229,real,February 2023,19
2014-04-01,14.894486288654324,share,0.39835708047745005,0.3954967238881214,real,February 2023,19
2014-05-01,14.922830583991937,share,0.39600501425619833,0.39535531091778703,real,February 2023,19
2014-06-01,14.94254561608232,share,0.396625450832356,0.39510677286165014,real,February 2023,19
2014-07-01,14.959363231315969,share,0.39732247856699293,0.3940511647053696,real,February 2023,19
2014-08-01,14.956969713043016,share,0.3880310069558832,0.393455840431781,real,February 2023,19
2014-09-01,14.958040497533549,share,0.37377295969771535,0.39225895310266945,real,February 2023,19
2014-10-01,14.955080093353843,share,0.40170653750365465,0.39205317773780884,real,February 2023,19
2014-11-01,14.926924759985146,share,0.392598750861625,0.39229825724719086,real,February 2023,19
2014-12-01,14.880881026892272,share,0.36774191859469935,0.3898843009652682,real,February 2023,19
2015-01-01,14.786085105818701,share,0.3739915229162228,0.38825754121141515,real,February 2023,19
2015-02-01,14.823562562987323,share,0.3747164503369874,0.3874283395794562,real,February 2023,19
2015-03-01,14.863496525751868,share,0.3823577191656703,0.3869355741804546,real,February 2023,19
2015-04-01,14.878991407203095,share,0.3882467483753845,0.3860930465052825,real,February 2023,19
2015-05-01,14.928058531798653,share,0.3737791859594556,0.38424089414722057,real,February 2023,19
2015-06-01,14.969378215668593,share,0.38334553916974734,0.3831342348420032,real,February 2023,19
2015-07-01,14.993124436429213,share,0.3833788941030052,0.38197226947000423,real,February 2023,19
2015-08-01,14.99306144910624,share,0.3789419697637494,0.38121484970399305,real,February 2023,19
2015-09-01,14.959363231315969,share,0.37102132424205414,0.38098554674935464,real,February 2023,19
2015-10-01,14.9741652522145,share,0.37471719970520384,0.3787364352661504,real,February 2023,19
2015-11-01,14.992053651938683,share,0.36421991481593885,0.3763715322623432,real,February 2023,19
2015-12-01,14.97592889725773,share,0.3663073151432452,0.37625198197472204,real,February 2023,19
2016-01-01,14.96906327905373,share,0.36036896339328256,0.3751167686811437,real,February 2023,19
2016-02-01,14.94915928499443,share,0.35665091545018485,0.3736113074405768,real,February 2023,19
2016-03-01,14.99602185328595,share,0.3688279675617991,0.3724838281402542,real,February 2023,19
2016-04-01,15.053466291836841,share,0.3923119678186453,0.3728225964271926,real,February 2023,19
2016-05-01,15.089054129316287,share,0.3968687829193612,0.37474672950718474,real,February 2023,19
2016-06-01,15.130940699092982,share,0.3955283064852094,0.37576196011680657,real,February 2023,19
2016-07-01,15.123319233013312,share,0.38953923504815013,0.37627532186223533,real,February 2023,19
2016-08-01,15.151285604413088,share,0.3931864181843727,0.3774623592306206,real,February 2023,19
2016-09-01,15.191030605208718,share,0.3820393755357543,0.37838053017176226,real,February 2023,19
2016-10-01,15.226618442688167,share,0.37942140554486214,0.37877254732506715,real,February 2023,19
2016-11-01,15.24456982973532,share,0.3842517163325886,0.3804418641181213,real,February 2023,19
2016-12-01,15.2830550840715,share,0.3819210040484099,0.38174300486021834,real,February 2023,19
2017-01-01,15.344845647907494,share,0.38058620509526575,0.3834277750020503,real,February 2023,19
2017-02-01,15.36928472922081,share,0.368637354982132,0.3844266449630459,real,February 2023,19
2017-03-01,15.362104174401951,share,0.37592874704360923,0.38501837658653004,real,February 2023,19
2017-04-01,15.381063358616666,share,0.3718972826920112,0.3833171528259772,real,February 2023,19
2017-05-01,15.369158754574867,share,0.37031430817888256,0.3811042799309373,real,February 2023,19
2017-06-01,15.37917373892749,share,0.3713161309342915,0.3790865986350275,real,February 2023,19
2017-07-01,15.38421272476529,share,0.3682561511033378,0.37731300830629316,real,February 2023,19
2017-08-01,15.443420808359411,share,0.37912378213330794,0.3761411219687044,real,February 2023,19
2017-09-01,15.522280936720946,share,0.37349155164768605,0.3754288033113654,real,February 2023,19
2017-10-01,15.534311515408687,share,0.37002985015368073,0.3746461736954336,real,February 2023,19
2017-11-01,15.575757173924572,share,0.37713061789332647,0.3740527488254951,real,February 2023,19
2017-12-01,15.608573569193231,share,0.3750776419698739,0.37348246865228374,real,February 2023,19
2018-01-01,15.674962207606216,share,0.3641990287953755,0.37211687062729293,real,February 2023,19
2018-02-01,15.717163713997769,share,0.3653698378324361,0.3718445775314849,real,February 2023,19
2018-03-01,15.720187105500449,share,0.3656681347544428,0.3709895265073877,real,February 2023,19
2018-04-01,15.761128865432557,share,0.3658727204833618,0.37048747965666695,real,February 2023,19
2018-05-01,15.796716702912,share,0.36916730766980144,0.3703918962809102,real,February 2023,19
2018-06-01,15.81095183790378,share,0.37354708288563815,0.3705778089435224,real,February 2023,19
2018-07-01,15.823297353206385,share,0.3501810452719623,0.3690715501242411,real,February 2023,19
2018-08-01,15.851578661221025,share,0.3650751102031988,0.3679008274633987,real,February 2023,19
2018-09-01,15.884269081843735,share,0.3608336954287177,0.366846006111818,real,February 2023,19
2018-10-01,15.921431602397494,share,0.3572049767399848,0.36577726666067667,real,February 2023,19
2018-11-01,15.910219858908395,share,0.35920035670311357,0.3642830782281589,real,February 2023,19
2018-12-01,15.921116665782634,share,0.34294822710849543,0.3616056269897107,real,February 2023,19
2019-01-01,15.91803028695698,share,0.3485152766159608,0.36029864764142616,real,February 2023,19
2019-02-01,15.956074630032356,share,0.33699551017238527,0.3579341203364219,real,February 2023,19
2019-03-01,16.011503474248126,share,0.36059746486696637,0.3575115645124655,real,February 2023,19
2019-04-01,16.07505768312735,share,0.35311136418623273,0.35644811815437144,real,February 2023,19
2019-05-01,16.080033681642178,share,0.348575791500282,0.35473215847357814,real,February 2023,19
2019-06-01,16.07178234233278,share,0.3565263824392918,0.353313766769716,real,February 2023,19
2019-07-01,16.104913674216306,share,0.3454296723989538,0.3529178190302986,real,February 2023,19
2019-08-01,16.128470933008007,share,0.3495225142610759,0.351621769368455,real,February 2023,19
2019-09-01,16.156941202991568,share,0.3515970604512435,0.35085204978699885,real,February 2023,19
2019-10-01,16.203110910730388,share,0.35390719013590055,0.3505772342366585,real,February 2023,19
2019-11-01,16.238320824271998,share,0.33098949993756616,0.3482263295061962,real,February 2023,19
2019-12-01,16.289529517848617,share,0.34113673266270655,0.3480753716357138,real,February 2023,19
2020-01-01,16.316047180820025,share,0.3385468904835069,0.34724467279134263,real,February 2023,19
2020-02-01,16.329337505967217,share,0.3281902694496942,0.3465109027311184,real,February 2023,19
2020-03-01,16.258539754946163,share,0.33043286175678854,0.3439971858052702,real,February 2023,19
2020-04-01,16.130549514666097,share,0.2702893026868735,0.33709534734699026,real,February 2023,19
2020-05-01,16.116440354320268,share,0.2938908655065838,0.33253827018084875,real,February 2023,19
2020-06-01,16.186860181403485,share,0.2942332507146292,0.3273471758704602,real,February 2023,19
2020-07-01,16.268239802683922,share,0.29451205915992645,0.3231040414338746,real,February 2023,19
2020-08-01,16.339604439611733,share,0.28605988106412167,0.31781548866746173,real,February 2023,19
2020-09-01,16.378530605208717,share,0.30615340412641256,0.31402851730705916,real,February 2023,19
2020-10-01,16.394718347212645,share,0.32067848059145343,0.31125945817835526,real,February 2023,19
2020-11-01,16.427912666419136,share,0.3134588017371884,0.3097985666616571,real,February 2023,19
2020-12-01,16.5048831750915,share,0.314719753993994,0.3075971517725977,real,February 2023,19
2021-01-01,16.543620378719563,share,0.3231584857777423,0.306314784713784,real,February 2023,19
2021-02-01,16.605851853816365,share,0.3016791388339612,0.3041055238291396,real,February 2023,19
2021-03-01,16.68622367792924,share,0.30545484548106694,0.30202402247282945,real,February 2023,19
2021-04-01,16.796829417068903,share,0.30671188734650856,0.30505923786113237,real,February 2023,19
2021-05-01,16.908568928022067,share,0.31251181724666427,0.3066109838394724,real,February 2023,19
2021-06-01,17.041787116108843,share,0.33078103594591574,0.3096566326087463,real,February 2023,19
2021-07-01,17.11768684029067,share,0.3241785497637926,0.3121288401590685,real,February 2023,19
2021-08-01,17.18735081949822,share,0.31380126835975486,0.3144406224337046,real,February 2023,19
2021-09-01,17.260290139500345,share,0.3027416920639507,0.31415631309516606,real,February 2023,19
2021-10-01,17.417380522993685,share,0.31135983852968574,0.3133797595900188,real,February 2023,19
2021-11-01,17.555259772980428,share,0.3114601482924394,0.3132132051362897,real,February 2023,19
2021-12-01,17.692320187768523,share,0.31485908713945043,0.3132248162317444,real,February 2023,19
2022-01-01,17.80015448469739,share,0.31887681108791743,0.31286801000759235,real,February 2023,19
2022-02-01,17.926821991195034,share,0.29640848461361086,0.31242878882256314,real,February 2023,19
2022-03-01,18.107091709542246,share,0.33440184334370565,0.3148410386444497,real,February 2023,19
2022-04-01,18.17883427040789,share,0.31362194174700164,0.31541687651115746,real,February 2023,19
2022-05-01,18.346191587545746,share,0.324526806680971,0.316418125630683,real,February 2023,19
2022-06-01,18.5641277250305,share,0.34103255349427397,0.31727241875971285,real,February 2023,19
2022-07-01,18.55782899273325,share,0.3260819476516419,0.317431035250367,real,February 2023,19
2022-08-01,18.6014162202302,share,0.310578388301632,0.31716246191219005,real,February 2023,19
2022-09-01,18.678197766933643,share,0.3034364162370807,0.3172203555932842,real,February 2023,19
2022-10-01,18.769403410597782,share,0.31747073625096434,0.31772959707005743,real,February 2023,19
2022-11-01,18.807888664933962,share,0.31622621192494527,0.31812676903943293,real,February 2023,19
2022-12-01,18.83257969553917,share,0.30949115469387095,0.31767944133563464,real,February 2023,19
2023-01-01,18.929958096854612,share,0.3124833259176088,0.31714665090477556,real,February 2023,19
2023-02-01,19,share,0.3011540676117718,0.31754211615462236,real,February 2023,19
2010-01-01,19,count,79.38535505229167,81.62090769204413,nominal,NA,19
2010-02-01,19,count,81.79437620542689,81.6461995927033,nominal,NA,19
2010-03-01,19,count,80.61451573684623,81.52267782551372,nominal,NA,19
2010-04-01,19,count,81.13737718568856,81.45551717763146,nominal,NA,19
2010-05-01,19,count,81.80873466366114,81.33749679901786,nominal,NA,19
2010-06-01,19,count,82.16735650319916,81.31868662300388,nominal,NA,19
2010-07-01,19,count,81.64758716467564,81.25631962222904,nominal,NA,19
2010-08-01,19,count,81.11306265642224,81.13536748929027,nominal,NA,19
2010-09-01,19,count,80.32037941914066,81.1053331666441,nominal,NA,19
2010-10-01,19,count,80.62278187786782,81.03231287211213,nominal,NA,19
2010-11-01,19,count,79.45485121166924,81.00414152046642,nominal,NA,19
2010-12-01,19,count,81.6071321679183,80.9727924870673,nominal,NA,19
2011-01-01,19,count,80.04802530549473,81.02801500816756,nominal,NA,19
2011-02-01,19,count,79.72431455631401,80.85550987074149,nominal,NA,19
2011-03-01,19,count,81.22658196761856,80.90651538997251,nominal,NA,19
2011-04-01,19,count,80.31436499233068,80.83793104052602,nominal,NA,19
2011-05-01,19,count,80.13875637772587,80.69876618336474,nominal,NA,19
2011-06-01,19,count,80.68641856019768,80.57535468811461,nominal,NA,19
2011-07-01,19,count,80.4339519471662,80.47421841998883,nominal,NA,19
2011-08-01,19,count,81.44124055586992,80.50156657827614,nominal,NA,19
2011-09-01,19,count,78.18727030635918,80.32380748554435,nominal,NA,19
2011-10-01,19,count,79.61014324658335,80.2394209329373,nominal,NA,19
2011-11-01,19,count,79.2486120439027,80.22223433562343,nominal,NA,19
2011-12-01,19,count,79.02628782342926,80.00716397358268,nominal,NA,19
2012-01-01,19,count,79.24421161619962,79.94017949947475,nominal,NA,19
2012-02-01,19,count,79.15518042138433,79.89275165489728,nominal,NA,19
2012-03-01,19,count,78.46008118304194,79.66220992284923,nominal,NA,19
2012-04-01,19,count,77.52098971400447,79.42942864965538,nominal,NA,19
2012-05-01,19,count,78.93461558441327,79.329083583546,nominal,NA,19
2012-06-01,19,count,78.47709303508987,79.14497312312034,nominal,NA,19
2012-07-01,19,count,79.663545372705,79.08077257524857,nominal,NA,19
2012-08-01,19,count,80.14055298209324,78.97238194410052,nominal,NA,19
2012-09-01,19,count,78.05808864659245,78.96161680578662,nominal,NA,19
2012-10-01,19,count,78.05488451089126,78.83201191114561,nominal,NA,19
2012-11-01,19,count,78.29184115197042,78.7522810034846,nominal,NA,19
2012-12-01,19,count,77.05514052336805,78.5880187284795,nominal,NA,19
2013-01-01,19,count,78.04016679736546,78.48768166024331,nominal,NA,19
2013-02-01,19,count,77.77664951628421,78.3728040848183,nominal,NA,19
2013-03-01,19,count,77.30358795523725,78.27642964916791,nominal,NA,19
2013-04-01,19,count,77.71385447253789,78.29250171237904,nominal,NA,19
2013-05-01,19,count,77.98830640438797,78.2136426140436,nominal,NA,19
2013-06-01,19,count,77.27237476643556,78.11324942498906,nominal,NA,19
2013-07-01,19,count,78.50787179445233,78.016943293468,nominal,NA,19
2013-08-01,19,count,78.27721981961241,77.86166552992793,nominal,NA,19
2013-09-01,19,count,76.90105413877473,77.76524598760979,nominal,NA,19
2013-10-01,19,count,78.34617538286138,77.78952022694064,nominal,NA,19
2013-11-01,19,count,75.29566160877448,77.53983859834098,nominal,NA,19
2013-12-01,19,count,76.95343318697272,77.5313629869747,nominal,NA,19
2014-01-01,19,count,75.90279091530579,77.3532483301364,nominal,NA,19
2014-02-01,19,count,75.27293442083413,77.14460540551555,nominal,NA,19
2014-03-01,19,count,75.94566399600687,77.03144507557968,nominal,NA,19
2014-04-01,19,count,76.6448585589491,76.94236208278062,nominal,NA,19
2014-05-01,19,count,77.84405952066923,76.93034150913739,nominal,NA,19
2014-06-01,19,count,76.91059619037453,76.90019329446564,nominal,NA,19
2014-07-01,19,count,77.12745087490015,76.7851582178363,nominal,NA,19
2014-08-01,19,count,76.325118376445,76.62248309757234,nominal,NA,19
2014-09-01,19,count,74.09047579128698,76.3882682352817,nominal,NA,19
2014-10-01,19,count,76.79956378496594,76.25938393545708,nominal,NA,19
2014-11-01,19,count,75.85077686928882,76.30564354049994,nominal,NA,19
2014-12-01,19,count,73.62186911466087,76.02801320114062,nominal,NA,19
2015-01-01,19,count,74.52701103669816,75.91336487792331,nominal,NA,19
2015-02-01,19,count,74.44727661888444,75.84456006109417,nominal,NA,19
2015-03-01,19,count,74.56613285037571,75.72959913229158,nominal,NA,19
2015-04-01,19,count,76.18422349779021,75.691212877195,nominal,NA,19
2015-05-01,19,count,74.81811319169621,75.43905068311392,nominal,NA,19
2015-06-01,19,count,75.15642333298798,75.29286961166504,nominal,NA,19
2015-07-01,19,count,75.24152150489388,75.13570883083119,nominal,NA,19
2015-08-01,19,count,73.20685346211313,74.87585342130353,nominal,NA,19
2015-09-01,19,count,73.30002357716755,74.80998240346024,nominal,NA,19
2015-10-01,19,count,73.12222637526402,74.50353761931842,nominal,NA,19
2015-11-01,19,count,73.34737542574163,74.29492083235615,nominal,NA,19
2015-12-01,19,count,73.25246774703746,74.2641373850542,nominal,NA,19
2016-01-01,19,count,72.89888076124369,74.12845986209966,nominal,NA,19
2016-02-01,19,count,71.89891092907207,73.9160960546153,nominal,NA,19
2016-03-01,19,count,72.85065301517551,73.77313940168195,nominal,NA,19
2016-04-01,19,count,72.70345837083242,73.48307564110213,nominal,NA,19
2016-05-01,19,count,72.96480028137712,73.32863289857553,nominal,NA,19
2016-06-01,19,count,72.64201288280209,73.11909869439339,nominal,NA,19
2016-07-01,19,count,72.0432248979388,72.85257397714713,nominal,NA,19
2016-08-01,19,count,72.06122014705589,72.75710453422569,nominal,NA,19
2016-09-01,19,count,70.8524372639511,72.55313900812432,nominal,NA,19
2016-10-01,19,count,70.50079178346415,72.33468612547433,nominal,NA,19
2016-11-01,19,count,71.41109177466906,72.17332915455161,nominal,NA,19
2016-12-01,19,count,71.5940202503014,72.03512519649027,nominal,NA,19
2017-01-01,19,count,70.55572830733745,71.83986249199809,nominal,NA,19
2017-02-01,19,count,68.76874727451862,71.5790155207853,nominal,NA,19
2017-03-01,19,count,69.47222502258542,71.29747985473612,nominal,NA,19
2017-04-01,19,count,69.06908059310138,70.99461503992521,nominal,NA,19
2017-05-01,19,count,68.72641561639104,70.64141631784304,nominal,NA,19
2017-06-01,19,count,68.90323928224103,70.3298518511296,nominal,NA,19
2017-07-01,19,count,69.328940174942,70.10366145754655,nominal,NA,19
2017-08-01,19,count,69.1999326714452,69.86522083457899,nominal,NA,19
2017-09-01,19,count,68.36430334032545,69.65787634094352,nominal,NA,19
2017-10-01,19,count,68.58294848135334,69.49805606576761,nominal,NA,19
2017-11-01,19,count,69.18181691590159,69.31228316087032,nominal,NA,19
2017-12-01,19,count,68.93081733434259,69.09034958454042,nominal,NA,19
2018-01-01,19,count,67.07878271742281,68.8006041187142,nominal,NA,19
2018-02-01,19,count,67.54525035766166,68.69864604230946,nominal,NA,19
2018-03-01,19,count,66.68644039258992,68.46649732314317,nominal,NA,19
2018-04-01,19,count,66.79518600263673,68.27700610727112,nominal,NA,19
2018-05-01,19,count,67.91816496274478,68.20965188613393,nominal,NA,19
2018-06-01,19,count,68.20792612500571,68.15170912303098,nominal,NA,19
2018-07-01,19,count,64.71871876354044,67.76752400541419,nominal,NA,19
2018-08-01,19,count,66.5101684255375,67.54337698492188,nominal,NA,19
2018-09-01,19,count,65.63281614590002,67.3157530520531,nominal,NA,19
2018-10-01,19,count,65.88027852476903,67.09053055567107,nominal,NA,19
2018-11-01,19,count,64.64643479992998,66.71258204600676,nominal,NA,19
2018-12-01,19,count,63.425734262834204,66.25382512338106,nominal,NA,19
2019-01-01,19,count,63.915005909435706,65.99017705604881,nominal,NA,19
