CPI Value,Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,
382.6,Jan-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$20.90,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.38,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.65,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$17.70,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,Feb-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$20.90,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$17.70,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,Mar-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$20.90,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$17.70,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,Apr-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$20.90,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$17.70,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,May-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$20.90,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$17.70,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,Jun-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$20.90,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$17.70,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,Jul-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$21.40,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$18.10,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,Aug-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$21.40,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$18.10,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,Sep-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$21.40,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$18.10,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,Oct-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$21.40,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$18.10,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,Nov-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$21.40,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$18.10,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
382.6,Dec-33,$7.25,$17.11,$7.25,$11.00,$17.50,$19.70,$17.66,$19.49,$21.40,$15.00,$17.10,$7.25,$18.00,$7.25,$7.25,$15.00,$7.25,$7.25,$7.25,$7.25,$15.00,$15.00,$17.45,$16.75,$13.27,$17.45,$7.25,$12.60,$7.25,$7.25,$16.30,$7.25,$18.47,$12.00,$12.00,$18.64,$12.80,$7.25,$18.10,$7.25,$15.00,$7.25,$13.70,$7.25,$7.25,$7.25,$14.77,$16.70,$19.86,$7.25,$8.75,$7.25,
